BL,BZ,CSDK,DD,DLYK,DTJ,GL,GT,HQL,JFDQ,JM,JTMDQ,LC,LHS,NW,PZ,STSS,WZ,XD,YA,YG,ZHDQ,ZJK,ZSGMT
19321564.90606277,18574508.76551121,18899378.69118641,19567253.50298565,18108281.14558275,18468239.65513393,17330367.64796452,19041522.982511926,18389187.234721474,20367258.12647475,19304518.308147177,20905748.00856531,18383156.94837657,19044901.693954665,17957666.66350561,17429796.49511401,19176409.35057228,17434714.477089413,17501438.116829645,18128419.609279457,19075840.35593388,20363128.283651065,19377674.57556493,19131543.4839026
19321564.90606277,18574508.76551121,18899378.69118641,19567253.50298565,18108281.14558275,18468239.65513393,17330367.64796452,19041522.982511926,18389187.234721474,20367258.12647475,19304518.308147177,20905748.00856531,18383156.94837657,19044901.693954665,17957666.66350561,17429796.49511401,19176409.35057228,17434714.477089413,17501438.116829645,18128419.609279457,19075840.35593388,20363128.283651065,19377674.57556493,19131543.4839026
19379596.168525014,18626704.5211671,18948780.654455062,19621987.18474911,18161496.476565745,18522054.655691966,17380895.68605916,19096162.339626394,18442511.157720394,20418481.98796602,19359129.34937582,20956512.366167024,18430074.852265477,19099253.748583127,18000854.264669277,17482322.528592113,19230406.36042815,17487670.398232367,17552818.64616572,18172030.377099194,19131218.453131214,20415874.709705375,19436571.898336224,19184148.20191208
7301300.059162016,7127974.060351733,7211337.945964861,7381622.251802827,6982336.286032768,7073549.745901924,6815045.423353102,7335523.821318561,7090876.475603366,7679573.289346389,7426551.973123359,7854859.215186698,7249011.0207052445,7265901.6254329365,7004646.4135154905,6741840.292345277,7349962.785237388,6776878.939065987,6800306.416044775,7092506.174838962,7248850.860999104,7703635.11438475,7306274.020274083,7316905.168522227
11149106.324347768,11571340.207568694,11762039.463196253,11170188.279645815,11059523.183948573,10977732.389055524,11037363.888079993,11655278.818561211,11423812.240163602,12277156.884969324,11829332.825722732,12537066.23112955,10897080.432417177,11171720.40538413,11630556.572605504,10649584.573923273,11443229.899321746,10910318.691522224,11135363.558479153,10952323.098364221,10788429.120725054,12233912.05928654,10740603.27143034,11688809.655254126
17925090.74742051,18865230.58942616,18966529.247707307,18146078.50471925,18219675.555785984,18043386.51039341,17775755.537613485,19210271.965222575,18749317.52149811,19843738.84143464,19481352.411136664,20100074.688570663,17701264.013562087,18363856.833595723,18226841.01969733,17463358.681867536,18847550.464179736,17858188.244551226,18029536.20689655,17596654.909693543,17599167.38905067,19810535.993067592,17437922.61237893,19144440.750612844
18666874.286829848,19750727.994174197,19856390.373588186,18993145.26374844,19113206.717544585,18935268.311104905,18652759.084138736,20143782.29968204,19643208.15738237,20741888.33600755,20416234.986202363,20998360.89186296,18669504.46137112,19274405.23110831,19097629.05820294,18317923.23778502,19778436.89359898,18721179.609061267,18891213.67061245,18559843.06474069,18475545.25806452,20684465.308781046,18266393.054035258,20030171.94214741
18666874.286829848,19750727.994174197,19856390.373588186,18993145.26374844,19113206.717544585,18935268.311104905,18652759.084138736,20143782.29968204,19643208.15738237,20741888.33600755,20416234.986202363,20998360.89186296,18669504.46137112,19274405.23110831,19097629.05820294,18317923.23778502,19778436.89359898,18721179.609061267,18891213.67061245,18559843.06474069,18475545.25806452,20684465.308781046,18266393.054035258,20030171.94214741
18727349.68952584,19795757.990630165,19899873.67525823,19046188.44655928,19160179.87992534,18984240.566615507,18696801.472281493,20191446.3177663,19689157.679083288,20786318.484898537,20463426.39701051,21042578.51605996,18717060.039474312,19324317.36775819,19136038.52473526,18364830.845095914,19827170.398473926,18767321.985069506,18935591.5889089,18602786.578622356,18527923.332151037,20729298.55661467,18322159.376632724,20074939.65590783
6863931.674566511,7246927.443841635,7180092.486382615,6962663.422191022,7088199.426145792,7057385.274431501,6941003.358863122,7421843.13670012,7246872.068643525,7499964.229530438,7500177.985832786,7551602.469954497,7225231.726131853,7139045.509859099,6657941.789141526,6854984.036577092,7270288.802842835,6982060.641700275,6986171.327907874,7137476.649666727,6940780.970234093,7521204.968903452,6743618.071053201,7331115.434568557
9032338.23237877,8616487.578332847,8414257.71054156,9237936.200237166,9028144.227706347,9478346.318952285,8399409.37088406,9396553.93650636,8831038.361208763,9458062.27029259,9477884.17468791,9619019.802127942,10610927.66495318,9744786.257871538,7590663.69238976,8799037.471498372,9562313.399321746,8494780.254805217,8088895.345406586,9550785.388383716,10260944.783707928,9825869.45876661,10031035.468245586,9292360.02451381
13504055.687778436,13159167.45591805,13120391.951877594,13749662.094035922,13389055.156366654,14149277.898437498,13062378.070561897,13955471.509538954,13254259.716873989,14789618.872817364,14135983.41934954,15160826.401632763,16244697.784703344,14533332.702928213,12263607.184576023,13190271.661961637,14156757.179419244,12742301.13686288,12389405.966417909,14700612.282785041,15697254.62672988,15263469.069468513,15510717.697628502,14104932.490439612
