BL,BZ,CSDK,DD,DLYK,DTJ,GL,GT,HQL,JFDQ,JM,JTMDQ,LC,LHS,NW,PZ,STSS,WZ,XD,YA,YG,ZHDQ,ZJK,ZSGMT
12370267.77936779,14469247.081847554,14379274.32083615,13537792.859361453,14184178.257124469,14349112.00773257,14014198.84357305,14532082.38405455,14401314.420760943,15190384.92356359,14703399.49365213,15414330.366588041,14685767.265530415,14385882.273230873,13910302.923520155,13971729.43619556,14226690.665235974,13991994.567803973,14114105.572203634,14741661.938487163,14647639.372050993,15469621.583834307,14284095.878187848,14658962.926907994
9946548.046112247,10507400.169085993,10830941.771566391,9471758.229009409,9554606.403169503,9919196.77953375,10902786.248747,9647165.78973735,10017991.811585935,11416457.01281068,9812643.360456364,11835512.355719687,11911965.396524914,9712726.93566659,11032484.953404063,10013602.31908252,9253921.656550268,10042652.635239689,10564592.120971112,11945841.948866121,10971112.834676897,11470154.970645579,10954569.373817096,10249146.287683172
11419826.967329437,12635597.702274896,12582498.540715402,11100199.984154789,12014684.560106458,12255362.093861895,12680171.272847282,12080070.04538454,12378760.79672289,12933589.433287123,12186513.191349784,13071754.474234363,12679609.04055128,11891667.908936165,12075578.061844736,12381543.3264002,11491612.60389289,12426762.191908358,12660071.65302796,12792124.650955835,12368183.413773142,13045409.596448949,11346454.991091378,12305594.663491787
12129697.365084596,12194784.484376518,12503309.74082219,10989178.630720489,10977382.850079497,10740582.957162037,11493877.032663815,11423199.94307267,11727479.96068117,13070352.841611609,11711955.936315974,13385973.258958444,11327477.761483168,10703986.804106975,12455698.394082814,10834400.255312013,10877113.27172089,11241070.440855429,11853650.203358209,10952022.947852464,10859368.787133222,13102743.942278067,11227540.533343934,12066833.987554133
11200439.857315833,12825058.2484242,12296792.620022444,11583376.46834168,12528155.905584648,12064101.934926352,11273956.202403488,13074324.014465755,12955903.869140977,13136459.951264353,13340244.001040297,13064585.691099552,10699680.58808078,12033200.010780727,10978959.500496387,11847593.481492795,12444532.20584287,12217899.700503403,12181565.071755981,10973849.136105422,10928969.731113305,13674350.536085235,10349825.677521259,13284929.64835281
15171472.579444759,15328131.650262363,15238319.893018752,14354825.209719062,14513228.382824386,14406799.427427744,14924985.130616046,14788073.94944439,15069902.670513056,15494244.8955433,14960695.316835715,15582148.640142644,15044494.067976348,14187017.742321976,14950274.768214965,14536555.880617388,14182025.936970115,14869731.863156786,15268180.44018592,15142739.630060578,13959729.648472494,15621106.863946961,13764523.164103748,14975525.590059308
16521746.108879216,17163947.042405006,16998879.43389504,16433087.608764028,16915698.596290443,16882406.86483619,16565863.355867252,17199189.903194558,17134471.67522563,17252415.202999648,17274880.66295034,17333115.236033972,16197146.370979974,16837174.410251368,16452061.234497659,16652463.366969781,16824262.335033383,16829338.842064243,16979174.001702156,15871576.62903115,16471815.23115453,17283276.102001797,16149850.509730667,16893149.773293223
16142575.649011835,16565299.459832268,16471976.0089958,15872373.158294106,16227452.227386637,16248016.49820818,16285470.48875657,16476184.61053425,16477801.827515155,16689586.8024766,16559711.370852498,16792295.830090668,16413122.04942738,16155746.066727674,16186495.096564496,16101179.259183861,16098121.142934417,16262182.174103312,16489821.6119403,16451558.751276111,16058782.123357482,16729007.21937283,15754755.325371964,16262514.215743653
11961273.562632019,15847502.931325251,15944900.515887951,13020839.304614766,15088487.872403398,15191193.674816316,16110484.89451278,15017585.787029682,15485518.748974672,15562475.592496457,15005875.362807296,15662394.857423268,14987220.2732639,14700741.08834488,16115977.500526639,15435243.961620823,14228015.70918777,15682444.068654895,16239615.611645436,16111141.982734568,14666154.384073608,15296012.237051377,13158798.039629892,14848656.628525564
13632439.709869245,15183286.456681676,15150537.396272765,13680408.389979662,14628780.675355146,14444103.623269217,15148039.409577526,14838628.579251127,15022614.53073593,15093601.452208193,14921046.151702119,15211350.668799631,13673927.672518304,14162230.511089027,15103835.46779572,14587538.07030779,14235468.923261533,14923116.300411874,15332184.580703698,14283590.605801096,13441423.85813799,15043450.390667126,12134153.018165655,14677320.009613158
7980824.078669862,8290355.362510924,8053986.339843373,8376462.055416354,8248332.511194353,8552391.765460785,8328395.333565627,8249984.140223405,8290861.45030253,8575782.396138115,8276922.893879354,8679159.072952913,11674277.062074708,8457875.850322735,7427240.212124542,8515922.746795453,8111060.81821614,8370331.938817502,8189779.074961934,10636210.770891976,9492489.854767404,8788322.761180915,9305616.25070151,8284540.731711678
12818290.321825877,11588690.700831594,9761036.079155203,13100880.571397757,13502340.613399522,13550831.376335507,12125431.907366583,13525801.615866788,12772645.708668537,9887446.886930745,13339186.51475238,9120690.3440093,12125694.512731826,13612105.32610464,8086694.065749344,13204372.45533614,13606641.124803498,13027024.220439335,11936830.64820831,10266578.516867753,13228029.619734362,11061491.728537815,12990372.482579822,12178043.323652081
13083116.72584722,11435313.01828353,11952759.172363201,13025599.380508302,11424905.356650941,11070793.625744045,10070909.95821871,12378376.909715325,11500680.956446052,13030937.739180235,12702870.633818576,13412283.965024984,8100566.856049388,11893822.510636413,12703962.09850867,10006291.494906653,12858355.513145575,10129287.662390597,10420541.584552987,10202624.125647891,10491914.619031465,13182780.814536996,11621487.808380669,12460291.999142015
13515062.626979299,14557286.87422525,14596361.376770802,13954401.762551567,14568989.411650596,14612217.01610311,13958389.963681348,14870786.372693926,14582843.61837198,15015281.337020213,14949633.252097705,15169304.551645586,13387148.504031109,14704971.820794635,14303083.146971395,14099400.224548347,14713432.314306023,14110130.01856301,14246792.456850981,13729803.02778765,14521982.243280083,15037525.453696685,14357965.812953442,14596204.786334915
14268817.3246462,15039808.225934153,14999439.98639669,14356202.831971178,14779675.939033771,14669145.595021566,13854287.709235052,15161553.768668028,14998484.336782554,15621830.962610116,15312042.479573889,15752042.086475618,11930901.757725855,14755895.253187977,14194711.807400122,14272623.64971272,14865788.950407127,14393963.780790573,14498462.286812164,11087529.691228965,14373610.506273692,15684816.441652222,14653590.828660436,15115146.854027076
15993294.401508255,15882009.016556015,15418978.135055667,15774782.59058101,16036975.576234795,16062401.39838954,15008270.393617593,16198854.740755001,16058659.084072754,15774939.1335339,16221829.218448862,15708448.36377197,15052521.359083476,16017746.368430547,14401164.418508975,15792088.012671163,15912005.140596299,15821895.239492163,15612796.941692399,13966898.87873514,15854716.083299106,16013606.565900007,15861494.471907847,15788336.450907692
15765198.286370462,16430871.191095619,16148781.508867087,15537687.281922927,16188562.10472401,16048010.34202648,15805340.30516026,16436637.745396135,16430292.472568227,16465729.73360567,16525108.47848226,16489228.75825861,14729537.775907168,15952606.972357789,15305890.669471284,15886699.026100105,15991718.164935708,16118057.032790957,16278505.08084845,15262786.46331167,15420124.465715425,16596006.599513471,15154821.655407505,16216803.489184983
16442967.656845009,15713605.228199743,15258003.745226571,16066377.162120225,16128109.084288165,16199903.88055565,15536007.039579494,16267054.290544683,15982549.369609982,15352866.849339312,16231014.59616253,15213647.728556054,15845563.492863873,16265108.740501681,14843609.859276017,15844069.869963204,16192615.085068705,15847731.231043704,15724842.195351364,15682373.439121692,16193250.866983436,15602950.122448495,16426499.982190257,15601904.015665002
15904411.457331618,16376802.064943602,16008992.554003967,16065576.015664376,16460611.444844812,16424765.66680617,16138497.236119388,16670937.465164617,16515251.723494962,16250702.23992744,16711067.10461495,16192563.373488804,15432257.32381615,16420375.050020335,15372817.123103572,16180273.842434252,16415018.384692488,16295783.6251162,16336656.504428284,15978170.730537243,15997213.518201418,16484770.08212979,15940523.253396591,16258017.90919336
14994143.5069072,14937382.183310675,14923871.936734764,14558799.21975174,14756939.059328772,14775483.449712843,14456233.668691074,15025322.13202587,14892009.63127169,15385848.415781813,15129172.74869278,15534337.146028506,14005816.416352967,14776633.706765587,14287842.071299715,14446374.833461517,14792680.190511515,14512607.982752703,14709758.610779613,14233727.846955545,14484317.132377172,15468420.664282149,14319291.215681901,14901321.922733836
14766248.92010493,15140657.415892927,14870990.201614136,14629720.090090422,14959458.764248932,14825994.6406032,14525337.118688373,15236561.715470986,15175900.966517657,15275770.328088133,15347485.226422196,15274356.35553009,13979811.016477684,14807316.561178239,14268357.073883919,14647394.37486805,14886659.993811376,14831267.598203048,14929253.224561458,13593248.967071922,14469672.85067603,15512526.535054704,14570567.579155536,15107595.581014736
13881273.239566134,14497319.990890091,14540210.50149025,13061697.087747099,13998971.227529207,14140538.193677628,14698174.152279189,13918437.019628545,14247068.12015363,14369512.02616702,13900173.808564663,14481908.331253344,14213525.026887462,13718884.62181203,14331288.774907311,14315711.67933406,13373333.779452806,14433493.320662433,14798651.445257545,14521875.262139246,13981194.086354151,14167566.387333311,12927440.453406945,13720031.918128982
